Scanning B:\Local AI ...
[132000 sentences | 1 files | 1529s] avg_loss=1.5171 stats={'training_steps': 356000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5227, 'last_loss': np.float64(1.2882), 'approx_perplexity': 4.58}
[133000 sentences | 1 files | 1537s] avg_loss=1.5168 stats={'training_steps': 358000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5813, 'last_loss': np.float64(1.515), 'approx_perplexity': 4.86}
[134000 sentences | 1 files | 1545s] avg_loss=1.6566 stats={'training_steps': 360000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.631, 'last_loss': np.float64(1.5595), 'approx_perplexity': 5.11}
[135000 sentences | 1 files | 1554s] avg_loss=1.6029 stats={'training_steps': 362000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6135, 'last_loss': np.float64(1.5244), 'approx_perplexity': 5.02}
[136000 sentences | 1 files | 1563s] avg_loss=1.5697 stats={'training_steps': 364000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5479, 'last_loss': np.float64(1.5072), 'approx_perplexity': 4.7}
[137000 sentences | 1 files | 1572s] avg_loss=1.5586 stats={'training_steps': 366000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5872, 'last_loss': np.float64(1.7162), 'approx_perplexity': 4.89}
[138000 sentences | 1 files | 1581s] avg_loss=1.5130 stats={'training_steps': 368000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6095, 'last_loss': np.float64(1.8381), 'approx_perplexity': 5.0}
[139000 sentences | 1 files | 1591s] avg_loss=1.4922 stats={'training_steps': 370000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5162, 'last_loss': np.float64(1.3008), 'approx_perplexity': 4.56}
[140000 sentences | 1 files | 1600s] avg_loss=1.4946 stats={'training_steps': 372000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5231, 'last_loss': np.float64(1.6013), 'approx_perplexity': 4.59}
[141000 sentences | 1 files | 1609s] avg_loss=1.4815 stats={'training_steps': 374000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4746, 'last_loss': np.float64(0.6888), 'approx_perplexity': 4.37}
[142000 sentences | 1 files | 1618s] avg_loss=1.5099 stats={'training_steps': 376000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5122, 'last_loss': np.float64(1.5377), 'approx_perplexity': 4.54}
[143000 sentences | 1 files | 1628s] avg_loss=1.4983 stats={'training_steps': 378000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5336, 'last_loss': np.float64(1.7657), 'approx_perplexity': 4.63}
[144000 sentences | 1 files | 1636s] avg_loss=1.4802 stats={'training_steps': 380000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5243, 'last_loss': np.float64(1.478), 'approx_perplexity': 4.59}
[145000 sentences | 1 files | 1645s] avg_loss=1.4909 stats={'training_steps': 382000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4935, 'last_loss': np.float64(1.5198), 'approx_perplexity': 4.45}
[146000 sentences | 1 files | 1654s] avg_loss=1.4563 stats={'training_steps': 384000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4875, 'last_loss': np.float64(1.6839), 'approx_perplexity': 4.43}
[147000 sentences | 1 files | 1663s] avg_loss=1.4838 stats={'training_steps': 386000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5144, 'last_loss': np.float64(1.3808), 'approx_perplexity': 4.55}
[148000 sentences | 1 files | 1672s] avg_loss=1.4951 stats={'training_steps': 388000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.489, 'last_loss': np.float64(1.3258), 'approx_perplexity': 4.43}
[149000 sentences | 1 files | 1682s] avg_loss=1.4456 stats={'training_steps': 390000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5116, 'last_loss': np.float64(1.5955), 'approx_perplexity': 4.53}
[150000 sentences | 1 files | 1691s] avg_loss=1.4395 stats={'training_steps': 392000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4978, 'last_loss': np.float64(1.3583), 'approx_perplexity': 4.47}
[151000 sentences | 1 files | 1700s] avg_loss=1.4915 stats={'training_steps': 394000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4944, 'last_loss': np.float64(1.3667), 'approx_perplexity': 4.46}
[152000 sentences | 1 files | 1708s] avg_loss=1.5493 stats={'training_steps': 396000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5469, 'last_loss': np.float64(2.0), 'approx_perplexity': 4.7}
[153000 sentences | 1 files | 1715s] avg_loss=1.4986 stats={'training_steps': 398000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4927, 'last_loss': np.float64(1.7716), 'approx_perplexity': 4.45}
[154000 sentences | 1 files | 1722s] avg_loss=1.5250 stats={'training_steps': 400000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5573, 'last_loss': np.float64(1.4374), 'approx_perplexity': 4.75}
[155000 sentences | 1 files | 1730s] avg_loss=1.4950 stats={'training_steps': 402000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4814, 'last_loss': np.float64(1.8407), 'approx_perplexity': 4.4}
[156000 sentences | 1 files | 1738s] avg_loss=1.4911 stats={'training_steps': 404000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5538, 'last_loss': np.float64(1.6161), 'approx_perplexity': 4.73}
[157000 sentences | 1 files | 1745s] avg_loss=1.5315 stats={'training_steps': 406000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5071, 'last_loss': np.float64(1.778), 'approx_perplexity': 4.51}
[158000 sentences | 1 files | 1752s] avg_loss=1.4691 stats={'training_steps': 408000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5075, 'last_loss': np.float64(1.4347), 'approx_perplexity': 4.52}
[159000 sentences | 1 files | 1759s] avg_loss=1.4986 stats={'training_steps': 410000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4772, 'last_loss': np.float64(1.3052), 'approx_perplexity': 4.38}
[160000 sentences | 1 files | 1766s] avg_loss=1.4956 stats={'training_steps': 412000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5114, 'last_loss': np.float64(1.6948), 'approx_perplexity': 4.53}
[161000 sentences | 1 files | 1774s] avg_loss=1.6109 stats={'training_steps': 414000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6096, 'last_loss': np.float64(0.8138), 'approx_perplexity': 5.0}
[162000 sentences | 1 files | 1782s] avg_loss=1.6155 stats={'training_steps': 416000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5377, 'last_loss': np.float64(1.5488), 'approx_perplexity': 4.65}
[163000 sentences | 1 files | 1791s] avg_loss=1.6207 stats={'training_steps': 418000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6816, 'last_loss': np.float64(1.5397), 'approx_perplexity': 5.37}
[164000 sentences | 1 files | 1800s] avg_loss=1.5924 stats={'training_steps': 420000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6386, 'last_loss': np.float64(1.4412), 'approx_perplexity': 5.15}
[165000 sentences | 1 files | 1809s] avg_loss=1.5298 stats={'training_steps': 422000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5245, 'last_loss': np.float64(1.622), 'approx_perplexity': 4.59}
[166000 sentences | 1 files | 1819s] avg_loss=1.4736 stats={'training_steps': 424000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5309, 'last_loss': np.float64(1.7293), 'approx_perplexity': 4.62}
[167000 sentences | 1 files | 1828s] avg_loss=1.4574 stats={'training_steps': 426000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4751, 'last_loss': np.float64(1.6246), 'approx_perplexity': 4.37}
[168000 sentences | 1 files | 1837s] avg_loss=1.4658 stats={'training_steps': 428000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5398, 'last_loss': np.float64(1.324), 'approx_perplexity': 4.66}
[169000 sentences | 1 files | 1845s] avg_loss=1.5306 stats={'training_steps': 430000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6022, 'last_loss': np.float64(1.5569), 'approx_perplexity': 4.96}
[170000 sentences | 1 files | 1853s] avg_loss=1.4975 stats={'training_steps': 432000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6159, 'last_loss': np.float64(1.8204), 'approx_perplexity': 5.03}
[171000 sentences | 1 files | 1860s] avg_loss=1.5139 stats={'training_steps': 434000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5659, 'last_loss': np.float64(1.6709), 'approx_perplexity': 4.79}
[172000 sentences | 1 files | 1867s] avg_loss=1.5165 stats={'training_steps': 436000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6147, 'last_loss': np.float64(1.9308), 'approx_perplexity': 5.03}
[173000 sentences | 1 files | 1875s] avg_loss=1.4956 stats={'training_steps': 438000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.471, 'last_loss': np.float64(1.4744), 'approx_perplexity': 4.35}
[174000 sentences | 1 files | 1884s] avg_loss=1.6222 stats={'training_steps': 440000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5821, 'last_loss': np.float64(1.4578), 'approx_perplexity': 4.87}
[175000 sentences | 1 files | 1893s] avg_loss=1.6258 stats={'training_steps': 442000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5841, 'last_loss': np.float64(1.3365), 'approx_perplexity': 4.87}
[176000 sentences | 1 files | 1902s] avg_loss=1.6069 stats={'training_steps': 444000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6193, 'last_loss': np.float64(1.1036), 'approx_perplexity': 5.05}
[177000 sentences | 1 files | 1912s] avg_loss=1.5996 stats={'training_steps': 446000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6127, 'last_loss': np.float64(1.6846), 'approx_perplexity': 5.02}
[178000 sentences | 1 files | 1921s] avg_loss=1.5350 stats={'training_steps': 448000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5338, 'last_loss': np.float64(1.7509), 'approx_perplexity': 4.64}
[179000 sentences | 1 files | 1931s] avg_loss=1.4858 stats={'training_steps': 450000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.569, 'last_loss': np.float64(1.6266), 'approx_perplexity': 4.8}
[180000 sentences | 1 files | 1940s] avg_loss=1.5568 stats={'training_steps': 452000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5428, 'last_loss': np.float64(1.1419), 'approx_perplexity': 4.68}
[181000 sentences | 1 files | 1950s] avg_loss=1.5482 stats={'training_steps': 454000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6191, 'last_loss': np.float64(1.8437), 'approx_perplexity': 5.05}
[182000 sentences | 1 files | 1959s] avg_loss=1.5480 stats={'training_steps': 456000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5726, 'last_loss': np.float64(1.3019), 'approx_perplexity': 4.82}
[183000 sentences | 1 files | 1969s] avg_loss=1.5218 stats={'training_steps': 458000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5475, 'last_loss': np.float64(1.6237), 'approx_perplexity': 4.7}
[184000 sentences | 1 files | 1978s] avg_loss=1.4389 stats={'training_steps': 460000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5315, 'last_loss': np.float64(1.6554), 'approx_perplexity': 4.63}
[185000 sentences | 1 files | 1988s] avg_loss=1.4443 stats={'training_steps': 462000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4646, 'last_loss': np.float64(1.8074), 'approx_perplexity': 4.33}
[186000 sentences | 1 files | 1998s] avg_loss=1.5092 stats={'training_steps': 464000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4636, 'last_loss': np.float64(0.6386), 'approx_perplexity': 4.32}
[187000 sentences | 1 files | 2008s] avg_loss=1.5676 stats={'training_steps': 466000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.541, 'last_loss': np.float64(1.6657), 'approx_perplexity': 4.67}
[188000 sentences | 1 files | 2018s] avg_loss=1.5836 stats={'training_steps': 468000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5196, 'last_loss': np.float64(1.6959), 'approx_perplexity': 4.57}
[189000 sentences | 1 files | 2028s] avg_loss=1.5849 stats={'training_steps': 470000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4981, 'last_loss': np.float64(2.0925), 'approx_perplexity': 4.47}
[190000 sentences | 1 files | 2036s] avg_loss=1.5481 stats={'training_steps': 472000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5935, 'last_loss': np.float64(1.2273), 'approx_perplexity': 4.92}
[191000 sentences | 1 files | 2044s] avg_loss=1.5319 stats={'training_steps': 474000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4955, 'last_loss': np.float64(1.6172), 'approx_perplexity': 4.46}
[192000 sentences | 1 files | 2052s] avg_loss=1.4979 stats={'training_steps': 476000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5175, 'last_loss': np.float64(0.9246), 'approx_perplexity': 4.56}
[193000 sentences | 1 files | 2060s] avg_loss=1.4898 stats={'training_steps': 478000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6516, 'last_loss': np.float64(0.9974), 'approx_perplexity': 5.22}
[194000 sentences | 1 files | 2067s] avg_loss=1.4790 stats={'training_steps': 480000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5136, 'last_loss': np.float64(1.5732), 'approx_perplexity': 4.54}
[195000 sentences | 1 files | 2075s] avg_loss=1.4994 stats={'training_steps': 482000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5431, 'last_loss': np.float64(1.5739), 'approx_perplexity': 4.68}
[196000 sentences | 1 files | 2084s] avg_loss=1.5700 stats={'training_steps': 484000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5685, 'last_loss': np.float64(1.1193), 'approx_perplexity': 4.8}
[197000 sentences | 1 files | 2092s] avg_loss=1.6459 stats={'training_steps': 486000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5851, 'last_loss': np.float64(1.7608), 'approx_perplexity': 4.88}
[198000 sentences | 1 files | 2102s] avg_loss=1.5921 stats={'training_steps': 488000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.591, 'last_loss': np.float64(1.5351), 'approx_perplexity': 4.91}
[199000 sentences | 1 files | 2112s] avg_loss=1.6066 stats={'training_steps': 490000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5859, 'last_loss': np.float64(1.9265), 'approx_perplexity': 4.88}
[200000 sentences | 1 files | 2122s] avg_loss=1.5504 stats={'training_steps': 492000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5719, 'last_loss': np.float64(1.4068), 'approx_perplexity': 4.82}
[201000 sentences | 1 files | 2131s] avg_loss=1.5166 stats={'training_steps': 494000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5561, 'last_loss': np.float64(0.7227), 'approx_perplexity': 4.74}
[202000 sentences | 1 files | 2140s] avg_loss=1.5008 stats={'training_steps': 496000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5284, 'last_loss': np.float64(2.0172), 'approx_perplexity': 4.61}
[203000 sentences | 1 files | 2150s] avg_loss=1.4988 stats={'training_steps': 498000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4738, 'last_loss': np.float64(1.1368), 'approx_perplexity': 4.37}
[204000 sentences | 1 files | 2159s] avg_loss=1.5012 stats={'training_steps': 500000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4527, 'last_loss': np.float64(1.3844), 'approx_perplexity': 4.27}
[205000 sentences | 1 files | 2168s] avg_loss=1.4561 stats={'training_steps': 502000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4389, 'last_loss': np.float64(1.8739), 'approx_perplexity': 4.22}
[206000 sentences | 1 files | 2177s] avg_loss=1.4426 stats={'training_steps': 504000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4504, 'last_loss': np.float64(0.6634), 'approx_perplexity': 4.26}
[207000 sentences | 1 files | 2187s] avg_loss=1.4716 stats={'training_steps': 506000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6197, 'last_loss': np.float64(0.7933), 'approx_perplexity': 5.05}
[208000 sentences | 1 files | 2195s] avg_loss=1.5505 stats={'training_steps': 508000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5465, 'last_loss': np.float64(1.5906), 'approx_perplexity': 4.69}
[209000 sentences | 1 files | 2202s] avg_loss=1.5426 stats={'training_steps': 510000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5395, 'last_loss': np.float64(1.0223), 'approx_perplexity': 4.66}
[210000 sentences | 1 files | 2210s] avg_loss=1.5119 stats={'training_steps': 512000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6031, 'last_loss': np.float64(1.5355), 'approx_perplexity': 4.97}
[211000 sentences | 1 files | 2217s] avg_loss=1.4852 stats={'training_steps': 514000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4734, 'last_loss': np.float64(2.063), 'approx_perplexity': 4.36}
[212000 sentences | 1 files | 2224s] avg_loss=1.5199 stats={'training_steps': 516000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4746, 'last_loss': np.float64(1.2265), 'approx_perplexity': 4.37}
[213000 sentences | 1 files | 2231s] avg_loss=1.5165 stats={'training_steps': 518000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.619, 'last_loss': np.float64(1.3721), 'approx_perplexity': 5.05}
[214000 sentences | 1 files | 2237s] avg_loss=1.5439 stats={'training_steps': 520000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5898, 'last_loss': np.float64(1.4645), 'approx_perplexity': 4.9}
[215000 sentences | 1 files | 2244s] avg_loss=1.4996 stats={'training_steps': 522000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5934, 'last_loss': np.float64(1.3695), 'approx_perplexity': 4.92}
[216000 sentences | 1 files | 2252s] avg_loss=1.5278 stats={'training_steps': 524000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5492, 'last_loss': np.float64(1.4153), 'approx_perplexity': 4.71}
[217000 sentences | 1 files | 2260s] avg_loss=1.5069 stats={'training_steps': 526000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5727, 'last_loss': np.float64(1.7891), 'approx_perplexity': 4.82}
[218000 sentences | 1 files | 2268s] avg_loss=1.4607 stats={'training_steps': 528000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.476, 'last_loss': np.float64(1.2122), 'approx_perplexity': 4.38}
[219000 sentences | 1 files | 2276s] avg_loss=1.6227 stats={'training_steps': 530000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6661, 'last_loss': np.float64(1.6452), 'approx_perplexity': 5.29}
[220000 sentences | 1 files | 2286s] avg_loss=1.6044 stats={'training_steps': 532000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5785, 'last_loss': np.float64(1.6704), 'approx_perplexity': 4.85}
[221000 sentences | 1 files | 2295s] avg_loss=1.5594 stats={'training_steps': 534000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5431, 'last_loss': np.float64(1.869), 'approx_perplexity': 4.68}
[222000 sentences | 1 files | 2304s] avg_loss=1.5492 stats={'training_steps': 536000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5292, 'last_loss': np.float64(1.8634), 'approx_perplexity': 4.61}
[223000 sentences | 1 files | 2314s] avg_loss=1.4691 stats={'training_steps': 538000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4868, 'last_loss': np.float64(1.2896), 'approx_perplexity': 4.42}
[224000 sentences | 1 files | 2324s] avg_loss=1.5093 stats={'training_steps': 540000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5266, 'last_loss': np.float64(1.5423), 'approx_perplexity': 4.6}
[225000 sentences | 1 files | 2333s] avg_loss=1.4917 stats={'training_steps': 542000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5054, 'last_loss': np.float64(1.5813), 'approx_perplexity': 4.51}
[226000 sentences | 1 files | 2342s] avg_loss=1.4960 stats={'training_steps': 544000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.535, 'last_loss': np.float64(1.5253), 'approx_perplexity': 4.64}
[227000 sentences | 1 files | 2351s] avg_loss=1.4982 stats={'training_steps': 546000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5542, 'last_loss': np.float64(1.5063), 'approx_perplexity': 4.73}
[228000 sentences | 1 files | 2359s] avg_loss=1.5770 stats={'training_steps': 548000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5166, 'last_loss': np.float64(1.4313), 'approx_perplexity': 4.56}
[229000 sentences | 1 files | 2367s] avg_loss=1.4798 stats={'training_steps': 550000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5685, 'last_loss': np.float64(1.8494), 'approx_perplexity': 4.8}
[230000 sentences | 1 files | 2374s] avg_loss=1.5112 stats={'training_steps': 552000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5375, 'last_loss': np.float64(1.4972), 'approx_perplexity': 4.65}
[231000 sentences | 1 files | 2381s] avg_loss=1.4906 stats={'training_steps': 554000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.4796, 'last_loss': np.float64(2.4814), 'approx_perplexity': 4.39}
[232000 sentences | 1 files | 2389s] avg_loss=1.5562 stats={'training_steps': 556000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6101, 'last_loss': np.float64(2.0863), 'approx_perplexity': 5.0}
[233000 sentences | 1 files | 2397s] avg_loss=1.6661 stats={'training_steps': 558000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.644, 'last_loss': np.float64(1.6151), 'approx_perplexity': 5.18}
[234000 sentences | 1 files | 2406s] avg_loss=1.6403 stats={'training_steps': 560000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5808, 'last_loss': np.float64(2.019), 'approx_perplexity': 4.86}
[235000 sentences | 1 files | 2415s] avg_loss=1.5985 stats={'training_steps': 562000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5602, 'last_loss': np.float64(1.148), 'approx_perplexity': 4.76}
[236000 sentences | 1 files | 2424s] avg_loss=1.5920 stats={'training_steps': 564000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5721, 'last_loss': np.float64(2.1664), 'approx_perplexity': 4.82}
[237000 sentences | 1 files | 2434s] avg_loss=1.4742 stats={'training_steps': 566000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.503, 'last_loss': np.float64(1.7717), 'approx_perplexity': 4.5}
[238000 sentences | 1 files | 2443s] avg_loss=1.5126 stats={'training_steps': 568000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5639, 'last_loss': np.float64(1.6045), 'approx_perplexity': 4.78}
[239000 sentences | 1 files | 2453s] avg_loss=1.4925 stats={'training_steps': 570000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5202, 'last_loss': np.float64(1.5102), 'approx_perplexity': 4.57}
[240000 sentences | 1 files | 2462s] avg_loss=1.5081 stats={'training_steps': 572000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5169, 'last_loss': np.float64(0.9937), 'approx_perplexity': 4.56}
[241000 sentences | 1 files | 2469s] avg_loss=1.5735 stats={'training_steps': 574000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6611, 'last_loss': np.float64(1.3898), 'approx_perplexity': 5.27}
[242000 sentences | 1 files | 2477s] avg_loss=1.5289 stats={'training_steps': 576000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.7048, 'last_loss': np.float64(2.2705), 'approx_perplexity': 5.5}
[243000 sentences | 1 files | 2484s] avg_loss=1.5336 stats={'training_steps': 578000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5615, 'last_loss': np.float64(1.7374), 'approx_perplexity': 4.77}
[244000 sentences | 1 files | 2491s] avg_loss=1.5032 stats={'training_steps': 580000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5962, 'last_loss': np.float64(3.0517), 'approx_perplexity': 4.93}
[245000 sentences | 1 files | 2499s] avg_loss=1.6150 stats={'training_steps': 582000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6244, 'last_loss': np.float64(2.3371), 'approx_perplexity': 5.08}
[246000 sentences | 1 files | 2508s] avg_loss=1.6066 stats={'training_steps': 584000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6112, 'last_loss': np.float64(1.4538), 'approx_perplexity': 5.01}
[247000 sentences | 1 files | 2517s] avg_loss=1.6263 stats={'training_steps': 586000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6472, 'last_loss': np.float64(2.3102), 'approx_perplexity': 5.19}
[248000 sentences | 1 files | 2526s] avg_loss=1.5827 stats={'training_steps': 588000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5504, 'last_loss': np.float64(1.3207), 'approx_perplexity': 4.71}
[249000 sentences | 1 files | 2535s] avg_loss=1.5297 stats={'training_steps': 590000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5978, 'last_loss': np.float64(1.4631), 'approx_perplexity': 4.94}
[250000 sentences | 1 files | 2545s] avg_loss=1.6121 stats={'training_steps': 592000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5611, 'last_loss': np.float64(1.7325), 'approx_perplexity': 4.76}
[251000 sentences | 1 files | 2554s] avg_loss=1.5509 stats={'training_steps': 594000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.617, 'last_loss': np.float64(1.5924), 'approx_perplexity': 5.04}
[252000 sentences | 1 files | 2564s] avg_loss=1.6007 stats={'training_steps': 596000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5627, 'last_loss': np.float64(1.6435), 'approx_perplexity': 4.77}
[253000 sentences | 1 files | 2575s] avg_loss=1.5634 stats={'training_steps': 598000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5311, 'last_loss': np.float64(1.3278), 'approx_perplexity': 4.62}
[254000 sentences | 1 files | 2584s] avg_loss=1.4637 stats={'training_steps': 600000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5633, 'last_loss': np.float64(1.4803), 'approx_perplexity': 4.77}
[255000 sentences | 1 files | 2592s] avg_loss=1.5256 stats={'training_steps': 602000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.6112, 'last_loss': np.float64(2.0467), 'approx_perplexity': 5.01}
[256000 sentences | 1 files | 2599s] avg_loss=1.5473 stats={'training_steps': 604000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5751, 'last_loss': np.float64(1.4352), 'approx_perplexity': 4.83}
[257000 sentences | 1 files | 2607s] avg_loss=1.4941 stats={'training_steps': 606000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5146, 'last_loss': np.float64(1.1221), 'approx_perplexity': 4.55}
[258000 sentences | 1 files | 2614s] avg_loss=1.5120 stats={'training_steps': 608000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.537, 'last_loss': np.float64(1.7253), 'approx_perplexity': 4.65}
[259000 sentences | 1 files | 2622s] avg_loss=1.5309 stats={'training_steps': 610000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5062, 'last_loss': np.float64(1.5673), 'approx_perplexity': 4.51}
[260000 sentences | 1 files | 2628s] avg_loss=1.4943 stats={'training_steps': 612000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5728, 'last_loss': np.float64(2.111), 'approx_perplexity': 4.82}
[261000 sentences | 1 files | 2635s] avg_loss=1.5002 stats={'training_steps': 614000, 'replay_buffer_size': 5000, 'avg_recent_loss': 1.5158, 'last_loss': np.float64(1.5933), 'approx_perplexity': 4.55}
